step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud,log_amount,amount_deviation,relative_amount,amount_percentile,is_large_transaction,hour_of_day,day_of_week,is_weekend,is_business_hours,is_late_night,velocity_1h,velocity_6h,velocity_24h,avg_daily_transactions,recent_transaction_spike,balance_diff_orig,balance_error_orig,remaining_balance_pct_orig,balance_wipeout_orig,balance_diff_dest,balance_error_dest,beneficiary_transaction_count,is_new_beneficiary,beneficiary_avg_amount,beneficiary_fraud_history_flag,device_usage_count,device_risk_score,device_change_flag,is_new_device,high_risk_region_flag,location_change_flag,distance_from_home,avg_spending,spending_deviation,monthly_avg_spending,daily_avg_spending,spending_pattern_score,amount_risk_score,time_risk_score,recipient_risk_score,composite_behavior_risk_score,interaction_amount_x_velocity,interaction_amount_x_device_risk,interaction_velocity_x_recipient_risk,interaction_time_x_amount
-0.7356602795532547,-0.1466313084646523,-1.1247471409162912,-1.0786677641682585,-1.4305272693963411,-1.439131349473851,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,0.0,-0.14662822918385943,-146631.3084894907,0.56532,0,23.264339720446745,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.04607937674803275,0.10055193171661958,0.9590321984030152,0,-0.00860408007750979,0.13802722838714243,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.14663130846465214,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.56532,0.2,0.0,0.22959600000000002,-0.2932626169293046,-0.014663130846465231,0.0,-0.029326261692930462
-0.1958993446999692,2.50504670495076,-1.1723078605554844,-1.5426961957129812,1.1126901227686727,1.3047375812210549,-0.5780276937384927,-0.2915051673024229,1.3556122046843693,-0.5726698057954304,0,1.2542038456333682,2.5049940985716437,2505046.7053750986,0.97686,1,23.80410065530003,6.0,1,0,0,1.0,2.0,5.0,5.0,1,0.3703883351574968,2.1346583697932635,1.315949132108629,0,0.19204745845238214,2.3129992464983777,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,2.50504670495076,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.97686,0.2,0.0,0.353058,5.01009340990152,0.250504670495076,0.0,0.501009340990152
0.3996989282415872,0.412966533398072,-0.5180851827102262,-0.5602307952105223,-1.6077323213011807,-1.5748745918290048,-0.5780276937384927,-0.2915051673024229,1.3556122046843693,-0.5726698057954304,0,0.3456914186363897,0.4129578610352075,412966.53346802585,0.72332,0,0.3996989282415872,0.0,0,0,0,1.0,2.0,5.0,5.0,1,0.04214561250029614,0.37082092089777585,1.081350896064452,0,0.03285772947217591,0.38010880392589597,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,0.41296653339807216,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.72332,0.2,0.0,0.276996,0.825933066796144,0.0412966533398072,0.0,0.0825933066796144
-1.3266054409874553,-0.6631708683904568,1.5253537297793018,1.6217192798377271,-0.1740337899120933,-0.2238623125493177,1.7300209156629316,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.0,-0.6631569416967736,-663170.8685027936,0.32568,0,22.673394559012543,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.09636555005842529,0.5668053183320316,1.0631751737331079,0,-0.0498285226372244,0.6133423457532323,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.6631708683904566,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.32568,0.2,0.0,0.157704,-1.3263417367809136,-0.06631708683904568,0.0,-0.13263417367809135
-0.0004686613910209,-0.0272009843193114,-1.0045563965183082,-0.9772160553234324,0.9171959608253756,0.910995355484498,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,0.0,-0.02720041309431546,-27200.98432391907,0.6058,0,23.99953133860898,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.027340341194875828,0.00013935687556443366,0.9727846355814409,0,-0.00620060534087763,0.021000378978433765,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.02720098431931123,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.6058,0.2,0.0,0.24174,-0.0544019686386228,-0.0027200984319311404,0.0,-0.005440196863862281
-1.2707681028991844,-0.2132964344940624,1.6441657811281378,1.6731848524418371,1.498175351410975,1.4767760346029388,-0.5780276937384927,3.4304709218500653,-0.7376740903810559,-0.5726698057954304,0,0.0,-0.2132919552350229,-213296.43453019345,0.53956,0,22.729231897100817,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.029019071313699296,0.18427736318036314,1.0176491044867046,0,-0.021399316808036195,0.19189711768602624,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.21329643449406224,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.53956,0.2,0.0,0.221868,-0.4265928689881248,-0.021329643449406244,0.0,-0.04265928689881249
1.3535867872495486,-0.1150709039969144,-1.308709073884928,-1.2654882768752016,-0.7565455001432461,-0.764659201110779,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,0.0,-0.11506848748963357,-115070.90401640667,0.57688,0,1.3535867872495486,0.0,0,0,0,1.0,2.0,5.0,5.0,1,-0.043220797009726475,0.07185010698718797,0.9669752193998257,0,-0.008113700967532944,0.1069572030293815,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.11507090399691423,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.57688,0.2,0.0,0.233064,-0.2301418079938288,-0.01150709039969144,0.0,-0.02301418079938288
-1.1265216461711511,0.8650925957931328,-0.2681729718531348,-0.3792685461772362,1.1726715136069283,1.2311291760793934,1.7300209156629316,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.6233107010821352,0.8650744287110682,865092.5959396738,0.81304,0,22.873478353828848,6.0,1,0,0,1.0,2.0,5.0,5.0,1,0.11109557432410139,0.7539970214690312,1.41427362284133,0,0.05845766247246509,0.8066349333206677,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,0.865092595793133,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.81304,0.2,0.0,0.303912,1.7301851915862656,0.08650925957931328,0.0,0.17301851915862657
1.344280564234837,-0.2980827042862264,1.2042027588817088,1.2499664551120446,-1.4866887347564048,-1.5062328562894705,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.0,-0.2980764445020399,-298082.7043367197,0.50668,0,1.344280564234837,0.0,0,0,0,1.0,2.0,5.0,5.0,1,-0.045763696230335826,0.2523190080558906,1.0380024525690186,0,-0.019544121533065617,0.2785385827531608,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.29808270428622624,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.50668,0.2,0.0,0.21200400000000003,-0.5961654085724528,-0.029808270428622642,0.0,-0.059616540857245284
-0.2982677978617992,0.3974495695690577,0.996773011756846,0.9422104923929888,0.1798737102922857,0.206765189487279,1.7300209156629316,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.33464883922000815,0.3974412230649009,397449.5696363831,0.71972,0,23.7017322021382,6.0,1,0,0,1.0,2.0,5.0,5.0,1,0.05456251936385714,0.3428870502052006,0.9452598896838339,0,0.026891479194993323,0.37055809037406434,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,0.39744956956905786,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.71972,0.2,0.0,0.27591600000000005,0.7948991391381154,0.039744956956905775,0.0,0.07948991391381155
-0.1354088951043423,-0.796327195074641,1.388557207297975,1.5058425477133508,0.0310150184536579,-0.0291194281055452,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,0.0,-0.7963104720769251,-796327.1952095337,0.2454,0,23.86459110489566,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.11728534041537575,0.6790418546592651,1.0844648353946946,0,-0.0601344465592031,0.7361927485154378,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.7963271950746408,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.2454,0.2,0.0,0.13362000000000002,-1.592654390149282,-0.0796327195074641,0.0,-0.1592654390149282
0.5532516079843323,2.0248834020957918,1.5434296947260977,1.2441054248439725,-0.8899777822859648,-0.7410080492194839,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,1.1068725459782147,2.0248408792223835,2024883.4024387938,0.93128,1,0.5532516079843323,0.0,0,0,0,1.0,2.0,5.0,5.0,1,0.29932426988212524,1.7255591322136665,0.8060649753144605,0,0.14896973306648087,1.8759136690293108,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,2.0248834020957918,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.93128,0.2,0.0,0.339384,4.0497668041915835,0.20248834020957918,0.0,0.40497668041915835
0.1903089104105713,-1.029170965540076,0.3731190458543782,0.5345182229198964,0.2213516251313064,0.1436502380187602,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,0.0,-1.0291493527861573,-1029170.9657144109,0.08384,0,0.1903089104105713,0.0,0,0,0,1.0,2.0,5.0,5.0,1,-0.16139917706551815,0.8677717884745579,1.4325636718229524,0,-0.0777013871125462,0.9514695784275299,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-1.0291709655400758,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.08384,0.2,0.0,0.085152,-2.058341931080152,-0.1029170965540076,0.0,-0.2058341931080152
0.0600217882046058,2.50504670495076,-0.3084127894957933,-1.5712294672115696,1.676285158844311,1.586705126168194,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,1,1.2542038456333682,2.5049940985716437,2505046.7053750986,0.97686,1,0.0600217882046058,0.0,0,0,0,1.0,2.0,5.0,5.0,1,1.2628166777157763,1.2422300272349838,5.094583024145388,0,-0.08958003267611714,2.5946267376268772,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,2.50504670495076,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.97686,0.2,0.0,0.353058,5.01009340990152,0.250504670495076,0.0,0.501009340990152
-0.8426818442224406,0.0415982530637407,0.5806018733600591,0.5824370214840405,1.360720514451938,1.3583601932607636,-0.5780276937384927,-0.2915051673024229,1.3556122046843693,-0.5726698057954304,0,0.04075631530461374,0.041597379493812245,41598.25307078718,0.62808,0,23.15731815577756,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.0018351481239814449,0.0434334011877221,1.0031590407284188,0,-0.0023603211911744637,0.04395857425491512,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,0.04159825306374087,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.62808,0.2,0.0,0.24842399999999998,0.0831965061274814,0.00415982530637407,0.0,0.00831965061274814
-0.4471673660971883,-0.3893559204837343,-0.8985995752923701,-0.8190007455698667,-1.6214876430484244,-1.647352095907175,1.7300209156629316,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.0,-0.38934774394749483,-389355.9205496887,0.46572,0,23.552832633902813,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.07959882972250343,0.3097570907612308,0.9114200356965787,0,-0.02586445285875061,0.36349146762498363,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.38935592048373413,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.46572,0.2,0.0,0.199716,-0.7787118409674686,-0.038935592048373435,0.0,-0.07787118409674687
-0.9869283009504738,-0.6979465419460609,0.7231736809596216,0.8324403257910117,-1.0465243071559331,-1.09654234359179,-0.5780276937384927,-0.2915051673024229,1.3556122046843693,-0.5726698057954304,0,0.0,-0.6979318849577035,-697946.5420642885,0.30468,0,23.013071699049526,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.10926664483139004,0.5886798971146708,1.1510916348542501,0,-0.050018036435856894,0.647928505510204,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.6979465419460607,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.30468,0.2,0.0,0.15140400000000004,-1.3958930838921217,-0.06979465419460609,0.0,-0.13958930838921219
0.4043520397489431,-0.5249189982980171,0.1789552033776912,0.2680439987635194,-1.216427453797787,-1.2533144932718432,-0.5780276937384927,-0.2915051673024229,1.3556122046843693,-0.5726698057954304,0,0.0,-0.5249079749155885,-524918.998386935,0.3996,0,0.4043520397489431,0.0,0,0,0,1.0,2.0,5.0,5.0,1,-0.08908879538582823,0.43583020291218894,1.4978189842226726,0,-0.03688703947405614,0.488031958823961,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.5249189982980169,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.3996,0.2,0.0,0.17988000000000004,-1.0498379965960343,-0.052491899829801715,0.0,-0.10498379965960343
-0.2750022403250197,0.6570355415562327,0.3817166706948038,0.294927688342194,1.542547379317876,1.5847683074822878,1.7300209156629316,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.5050301875543031,0.657021743705389,657035.5416675302,0.776,0,23.72499775967498,6.0,1,0,0,1.0,2.0,5.0,5.0,1,0.08678898235260979,0.5702465592036229,0.772633050509204,0,0.0422209281644117,0.6148146133918211,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,0.6570355415562329,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.776,0.2,0.0,0.29280000000000006,1.3140710831124653,0.06570355415562328,0.0,0.13140710831124655
-1.6337108004729453,-0.9588722093865132,-0.9932726250380548,-0.8289577188692723,0.5372255640500172,0.463819173349874,-0.5780276937384927,-0.2915051673024229,1.3556122046843693,-0.5726698057954304,0,0.0,-0.9588520729176514,-958872.20954894,0.13644,0,22.366289199527056,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.16431490616878253,0.7945573032177307,0.8345730392102088,0,-0.07340639070014321,0.88546581868637,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.958872209386513,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.13644,0.2,0.0,0.10093200000000001,-1.9177444187730264,-0.09588722093865132,0.0,-0.19177444187730264
-0.5588420422737301,-0.7930508170713623,-0.7186801323786792,-0.5814284416178704,1.4165398917811969,1.3529019173515848,1.7300209156629316,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.0,-0.7930341628781054,-793050.8172057,0.2474,0,23.44115795772627,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.1372516907608088,0.6557991263105535,0.8090236872378117,0,-0.06363797442961205,0.7294128426417502,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.793050817071362,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.2474,0.2,0.0,0.13422,-1.5861016341427245,-0.07930508170713624,0.0,-0.15861016341427248
0.87431630199189,-0.980124009892716,-0.9990185762616278,-0.8315209685947236,1.5516691514813703,1.4739654786570209,-0.5780276937384927,3.4304709218500653,-0.7376740903810559,-0.5726698057954304,0,0.0,-0.9801034271326644,-980124.0100587426,0.12108,0,0.87431630199189,0.0,0,0,0,1.0,2.0,5.0,5.0,1,-0.16749760766690425,0.8126264022258117,0.8323386778702286,0,-0.07770367282434942,0.9024203370683666,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.9801240098927158,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.12108,0.2,0.0,0.096324,-1.960248019785432,-0.09801240098927161,0.0,-0.19602480197854322
0.4741487123592818,-0.4816303827568495,1.371781013255162,1.442925349177158,0.3951661738690753,0.35709516211981,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.0,-0.4816202684422303,-481630.38283843454,0.42164,0,0.4741487123592818,0.0,0,0,0,1.0,2.0,5.0,5.0,1,-0.0711443359219961,0.41048604683485346,1.0518619833432405,0,-0.038071011749265304,0.4435593710075842,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.48163038275684933,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.42164,0.2,0.0,0.186492,-0.963260765513699,-0.04816303827568495,0.0,-0.0963260765513699
-1.461545674700777,-0.5597980869412424,-1.323569485235841,-1.2147683014659203,-0.8812740410057249,-0.9216210392188332,1.7300209156629316,-0.2915051673024229,-0.7376740903810559,-0.5726698057954304,0,0.0,-0.5597863310924064,-559798.0870360686,0.38148,0,22.538454325299224,6.0,1,0,0,1.0,2.0,5.0,5.0,1,-0.10880118376992076,0.4509969031713217,0.9177978434938829,0,-0.040346998213108276,0.5194510887281342,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,-0.5597980869412422,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.38148,0.2,0.0,0.174444,-1.119596173882485,-0.05597980869412425,0.0,-0.1119596173882485
0.6416607266240946,0.0943070429500596,-1.4809584017703854,-1.46687352587965,0.2750214745414702,0.2794547590312362,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,0.09012132545377025,0.09430506248716262,94307.0429660346,0.64292,0,0.6416607266240946,0.0,0,0,0,1.0,2.0,5.0,5.0,1,-0.014084875890735482,0.10839191884079513,0.9904900195819952,0,0.004433284489765987,0.0898737584602936,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,0.09430704295005976,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.64292,0.2,0.0,0.25287600000000005,0.1886140859001192,0.00943070429500596,0.0,0.01886140859001192
1.437342794381955,2.50504670495076,-1.366401161999768,-1.5712294672115696,-0.1251542085175515,0.2596073593014367,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,1.2542038456333682,2.5049940985716437,2505046.7053750986,0.97686,1,1.437342794381955,0.0,0,0,0,1.0,2.0,5.0,5.0,1,0.20482830521180162,2.3002183997389585,1.149904333231363,0,0.3847615678189882,2.120285137131772,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,2.50504670495076,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.97686,0.2,0.0,0.353058,5.01009340990152,0.250504670495076,0.0,0.501009340990152
0.4788018238666377,1.4840648000079573,-0.8387758908320403,-1.0354086022474942,0.775701654505612,0.8805632726198134,-0.5780276937384927,-0.2915051673024229,-0.7376740903810559,1.74620695884431,0,0.9098962506906987,1.4840336344111853,1484064.8002593482,0.89088,0,0.4788018238666377,0.0,0,0,0,1.0,2.0,5.0,5.0,1,0.1966327114154539,1.2874320885925032,1.234429658737637,0,0.10486161811420136,1.379203181893756,1,0,-1.6939338820520788e-16,0,1,0.1,0,1,0,0,12.0,-1.6939338820520788e-16,1.4840648000079575,-5.081801646156237e-15,-1.6939338820520788e-16,5.0,0.89088,0.2,0.0,0.327264,2.9681296000159145,0.14840648000079573,0.0,0.29681296000159146
